ID,iso3,country,admin,admin_name,latitude,longitude,livestock_sum,travel_mean,num_f_childbearing,num_elderly,num_under5,totalpop,pct_f_childbearing,pct_elderly,pct_under5,gdppc,hdi,num_rural,pct_rural,aggdp_2010
MDA.26_1,MDA,Moldova,admin1,Orhei,47.415887959416104,28.81530478584148,0.7206539736491705,45.03036876355748,25810.772466659542,19139.831399917603,5137.9958152771,104052.1785736084,24.805605053622724,18.39445522649748,4.937903161385889,4741.82470703125,0.6990000009536743,83408.91380310059,80.16066068630711,23528504
MDA.27_1,MDA,Moldova,admin1,Rezina,47.68896967465134,28.847795600833138,0.27220403171524893,31.43424317617866,11003.523206710815,11788.327550888062,2213.486933708191,46877.10666656494,23.47312790650339,25.14730193298401,4.72189324621214,4741.82470703125,0.6990000009536743,40619.52991485596,86.65110285876028,15459384
MDA.28_1,MDA,Moldova,admin1,Rîşcani,47.9167259168328,27.538656028140796,1.0022913960331536,44.13735070575461,26374.406671524048,14400.530171394348,4521.101927757263,91789.8406982422,28.73347036109316,15.688588259713718,4.925492727044077,4741.82470703125,0.7035214932341325,57136.07177734375,62.2466182997068,33032216
MDA.29_1,MDA,Moldova,admin1,Sîngerei,47.66268116579111,28.14472422313258,0.6232433707172684,40.200117370892016,24407.796907424927,15635.132360458374,4884.24471616745,93513.9715194702,26.100695447784577,16.71956832375902,5.223010676164597,4741.82470703125,0.6990000009536743,84190.74382781982,90.03012326376361,23403502
MDA.30_1,MDA,Moldova,admin1,Şoldăneşti,47.841575141185594,28.690418782431152,0.2533072470060951,44.7460815047022,11188.4370803833,6877.214527130127,1776.3620376586914,38588.42430114746,28.994283345357022,17.821962548819663,4.603354684285126,4741.82470703125,0.6990000009536743,33492.01431274414,86.79290465806406,9661959
MDA.31_1,MDA,Moldova,admin1,Soroca,48.12312279485228,28.22701350955763,0.38284759791225387,82.20867208672087,22026.571369171143,16217.183208465576,4753.504204750061,88473.65341186523,24.896192843571612,18.32995765753094,5.3727906799795,4741.82470703125,0.6990000009536743,63996.6682434082,72.33415347446879,22703390
MDA.32_1,MDA,Moldova,admin1,Ştefan Voda,46.520628479612085,29.717121017138872,0.5086836482112954,56.81344086021505,13673.22063446045,9951.512002944946,2872.276711463928,52213.063526153564,26.18735563679676,19.059429443285257,5.5010691146770245,4741.82470703125,0.7015882344806895,52213.063526153564,100,30085085
MDA.33_1,MDA,Moldova,admin1,Străşeni,47.174975061422735,28.573138424107007,0.5705559846124443,26.14503816793893,21335.01443862915,23730.714893341064,4070.969033241272,91724.90310668944,23.25978411098828,25.87161620191496,4.438237485523578,4741.82470703125,0.6990000009536743,83026.81121826172,90.51719697287598,10922025
MDA.34_1,MDA,Moldova,admin1,Taraclia,45.96592355888188,28.679196807793694,0.5984653649331139,106.12934879571812,12477.962040901184,11432.85927772522,2266.2131011486053,49859.935665130615,25.02602916438901,22.929951924748977,4.545158494324881,4983.2720133463545,0.7099999934434891,45235.55135726929,90.72525015090346,19475680
MDA.35_1,MDA,Moldova,admin1,Teleneşti,47.553311685349406,28.448963942143475,0.6421141946668099,61.97315436241611,17789.50366973877,13289.071083068848,3845.3312039375305,70758.766746521,25.141059529013667,18.780812179322265,5.434423719837647,4741.82470703125,0.6990000009536743,70758.766746521,100,18130759
MDA.36_1,MDA,Moldova,admin1,Transnistria,47.3371797851125,29.33417392172703,1.3780998597308036,38.18236573531872,104580.53414821623,87897.07182645798,21614.32756781578,424340.9736633301,24.64540090139631,20.713783792228146,5.093622560465838,4741.82470703125,0.7048666636149089,180476.8913269043,42.53110176206876,32530231
MDA.37_1,MDA,Moldova,admin1,Ungheni,47.30322026512655,27.916131454842617,0.797365810234809,68.78698224852072,24825.861406326298,16345.047497749329,4970.76690196991,95326.3147354126,26.04303069433962,17.146417065546473,5.214475054203819,4741.82470703125,0.6990000009536743,88350.83866119385,92.68252833062952,24410279
MDG.1_1,MDG,Madagascar,admin1,Antananarivo,-18.93585290175384,46.80467692741262,8.77396803678859,273.45974321161367,2156293.868085742,422158.6800120771,1022300.102737546,7972163.066291809,27.047789290751744,5.295409495536585,12.823371702719838,1373.343994140625,0.5120000243186951,4607525.085639954,57.79516860513879,357371797
MDG.2_1,MDG,Madagascar,admin1,Antsiranana,-13.869271296346552,49.41351412514436,3.76789625263428,1021.4391375132516,528290.9820467234,115366.56245850028,281301.08323320746,2105145.756685734,25.09522109663541,5.480217324245009,13.36254662366362,1373.343994140625,0.5120000243186951,2013094.291841984,95.62731157444068,152165600
MDG.3_1,MDG,Madagascar,admin1,Fianarantsoa,-21.856236448567337,46.862307875922994,10.595101049135804,366.6680647424728,1362735.2061271667,245532.34783038497,1002434.862613678,5661045.203363895,24.07214846681325,4.337226413321788,17.70759332601713,1373.343994140625,0.5120000243186951,5528832.799875736,97.6645230917853,550312537
MDG.4_1,MDG,Madagascar,admin1,Mahajanga,-16.53699111961331,46.684670394756935,7.128840028963114,657.2917844881188,949967.4701347948,161113.98117169738,546167.8919881582,3735617.558425665,25.42999799302657,4.312914227750795,14.6205515807227,1373.343994140625,0.5120000243186951,3564078.6553800106,95.40801754026587,408722326
MDG.5_1,MDG,Madagascar,admin1,Toamasina,-17.822872729017636,48.7510838309034,5.364843321292543,497.2037729377465,924495.1132774352,177009.27710980177,467550.65192878246,3570652.535009384,25.891489138553368,4.95733693979654,13.09426350910825,1373.343994140625,0.5120000243186951,3485055.5409908295,97.60276327143858,290949767
MDG.6_1,MDG,Madagascar,admin1,Toliary,-22.601260358636583,45.017500931555,8.742563780394383,430.6576042705518,1061626.5102490785,272051.6168631613,806669.38957721,4570974.679708481,23.225385932717195,5.951720058106114,17.647645110750346,1373.343994140625,0.5120000243186951,4416754.135656357,96.62609060739842,580589756
MEX.1_1,MEX,Mexico,admin1,Aguascalientes,21.977582427442393,-102.38369934097142,24.926508003748097,45.55028231344422,408634.0535025112,134370.4005942447,135681.84901881032,1455371.726316959,28.07764134161259,9.232720284754302,9.32283117538459,17133.210096153845,0.7826181054115295,144568.5112901032,9.933442341631576,451086580
MEX.3_1,MEX,Mexico,admin1,Baja California,30.51953819281333,-115.07866159896447,3.4811966696318972,403.8311406143618,998866.2233913968,320132.48433267174,279851.45777920313,3502339.9355159192,28.51996784384828,9.14053147972097,7.990413921313981,16011.959256835937,0.7827803806066513,323565.563128987,9.238553912138272,828964184
MEX.2_1,MEX,Mexico,admin1,Baja California Sur,25.877090878289177,-112.02677402926648,0.7921631401065735,504.9644359381927,309099.245578975,93080.08434715828,92114.79699756464,1089690.9870552698,28.365770594677524,8.541878886113722,8.453295300394414,17576.203125,0.7990943193435669,294128.0941205898,26.99188096576148,197244422
